datetime,BPM
2018-03-03 20:40:41,0
2018-03-03 20:40:42,214
2018-03-03 20:40:44,196
2018-03-03 20:40:45,177
2018-03-03 20:40:46,158
2018-03-03 20:40:47,152
2018-03-03 20:40:48,136
2018-03-03 20:40:49,147
2018-03-03 20:40:50,147
2018-03-03 20:40:51,147
2018-03-03 20:40:52,166
2018-03-03 20:40:53,128
2018-03-03 20:40:54,113
2018-03-03 20:40:55,96
2018-03-03 20:40:56,90
2018-03-03 20:40:57,91
2018-03-03 20:40:58,89
2018-03-03 20:40:59,104
2018-03-03 20:41:00,143
2018-03-03 20:41:01,140
2018-03-03 20:41:02,142
2018-03-03 20:41:03,135
2018-03-03 20:41:04,133
2018-03-03 20:41:05,135
2018-03-03 20:41:06,142
2018-03-03 20:41:07,147
2018-03-03 20:41:08,169
2018-03-03 20:41:09,169
2018-03-03 20:41:10,130
2018-03-03 20:41:11,127
2018-03-03 20:41:12,127
2018-03-03 20:41:13,93
2018-03-03 20:41:14,86
2018-03-03 20:41:15,75
2018-03-03 20:41:16,68
2018-03-03 20:41:17,65
2018-03-03 20:41:18,68
2018-03-03 20:41:19,88
2018-03-03 20:41:20,117
2018-03-03 20:41:21,137
2018-03-03 20:41:22,135
2018-03-03 20:41:23,131
2018-03-03 20:41:24,122
2018-03-03 20:41:25,132
2018-03-03 20:41:26,155
2018-03-03 20:41:27,166
2018-03-03 20:41:28,168
2018-03-03 20:41:29,149
2018-03-03 20:41:30,144
2018-03-03 20:41:31,150
2018-03-03 20:41:32,153
2018-03-03 20:41:33,157
2018-03-03 20:41:34,150
2018-03-03 20:41:35,134
2018-03-03 20:41:36,146
2018-03-03 20:41:37,143
2018-03-03 20:41:38,144
2018-03-03 20:41:39,162
2018-03-03 20:41:40,175
2018-03-03 20:41:41,172
2018-03-03 20:41:42,162
2018-03-03 20:41:43,157
2018-03-03 20:41:44,171
2018-03-03 20:41:45,188
2018-03-03 20:41:46,204
2018-03-03 20:41:47,212
2018-03-03 20:41:48,212
2018-03-03 20:41:49,215
2018-03-03 20:41:50,220
2018-03-03 20:41:51,206
2018-03-03 20:41:52,185
2018-03-03 20:41:53,187
2018-03-03 20:41:54,187
2018-03-03 20:41:55,128
2018-03-03 20:41:56,110
2018-03-03 20:41:57,110
2018-03-03 20:41:58,110
2018-03-03 20:41:59,0
